originregion_name,destinationregion_name,origin_name,destination_name,countryflow_2016
Europe,WestAsia,Serbia,Syria,0
Europe,WestAsia,Serbia,Turkey,0
Europe,WestAsia,Serbia,Yemen,0
Europe,WestAsia,Slovakia,United Arab Emirates,0
Europe,WestAsia,Slovakia,Bahrain,0
Europe,WestAsia,Slovakia,Iraq,0
Europe,WestAsia,Slovakia,Israel,0
Europe,WestAsia,Slovakia,Jordan,0
Europe,WestAsia,Slovakia,Lebanon,0
Europe,WestAsia,Slovakia,other West Asia,0
Europe,WestAsia,Slovakia,Palestina,0
Europe,WestAsia,Slovakia,Qatar,0
Europe,WestAsia,Slovakia,Saudi Arabia,0
Europe,WestAsia,Slovakia,Syria,0
Europe,WestAsia,Slovakia,Turkey,0
Europe,WestAsia,Slovakia,Yemen,0
Europe,WestAsia,Slovenia,United Arab Emirates,0
Europe,WestAsia,Slovenia,Bahrain,0
Europe,WestAsia,Slovenia,Iraq,0
Europe,WestAsia,Slovenia,Israel,0
Europe,WestAsia,Slovenia,Jordan,0
Europe,WestAsia,Slovenia,Lebanon,0
Europe,WestAsia,Slovenia,other West Asia,0
Europe,WestAsia,Slovenia,Palestina,0
Europe,WestAsia,Slovenia,Qatar,0
Europe,WestAsia,Slovenia,Saudi Arabia,0
Europe,WestAsia,Slovenia,Syria,0
Europe,WestAsia,Slovenia,Turkey,0
Europe,WestAsia,Slovenia,Yemen,0
Europe,WestAsia,Sweden,United Arab Emirates,0
Europe,WestAsia,Sweden,Bahrain,0
Europe,WestAsia,Sweden,Iraq,0
Europe,WestAsia,Sweden,Israel,0
Europe,WestAsia,Sweden,Jordan,0
Europe,WestAsia,Sweden,Lebanon,0
Europe,WestAsia,Sweden,other West Asia,0
Europe,WestAsia,Sweden,Palestina,0
Europe,WestAsia,Sweden,Qatar,0
Europe,WestAsia,Sweden,Saudi Arabia,0
Europe,WestAsia,Sweden,Syria,0
Europe,WestAsia,Sweden,Turkey,0
Europe,WestAsia,Sweden,Yemen,0
Europe,SouthAsia,Albania,Afghanistan,0
Europe,SouthAsia,Albania,Bangladesh,0
Europe,SouthAsia,Albania,India,0
Europe,SouthAsia,Albania,Iran,0
Europe,SouthAsia,Albania,Sri Lanka,0
Europe,SouthAsia,Albania,other South Asia,0
Europe,SouthAsia,Albania,Pakistan,0
Europe,SouthAsia,Austria,Afghanistan,0
Europe,SouthAsia,Austria,Bangladesh,0
Europe,SouthAsia,Austria,India,0
Europe,SouthAsia,Austria,Iran,0
Europe,SouthAsia,Austria,Sri Lanka,0
Europe,SouthAsia,Austria,other South Asia,0
Europe,SouthAsia,Austria,Pakistan,0
Europe,SouthAsia,Belgium,Afghanistan,0
Europe,SouthAsia,Belgium,Bangladesh,0
Europe,SouthAsia,Belgium,India,0
Europe,SouthAsia,Belgium,Iran,0
Europe,SouthAsia,Belgium,Sri Lanka,0
Europe,SouthAsia,Belgium,other South Asia,0
Europe,SouthAsia,Belgium,Pakistan,0
Europe,SouthAsia,Bulgaria,Afghanistan,0
Europe,SouthAsia,Bulgaria,Bangladesh,0
Europe,SouthAsia,Bulgaria,India,0
Europe,SouthAsia,Bulgaria,Iran,0
Europe,SouthAsia,Bulgaria,Sri Lanka,0
Europe,SouthAsia,Bulgaria,other South Asia,0
Europe,SouthAsia,Bulgaria,Pakistan,0
Europe,SouthAsia,Bosnia Herzegovina,Afghanistan,0
Europe,SouthAsia,Bosnia Herzegovina,Bangladesh,0
Europe,SouthAsia,Bosnia Herzegovina,India,0
Europe,SouthAsia,Bosnia Herzegovina,Iran,0
Europe,SouthAsia,Bosnia Herzegovina,Sri Lanka,0
Europe,SouthAsia,Bosnia Herzegovina,other South Asia,0
Europe,SouthAsia,Bosnia Herzegovina,Pakistan,0
Europe,SouthAsia,Switzerland,Afghanistan,0
Europe,SouthAsia,Switzerland,Bangladesh,0
Europe,SouthAsia,Switzerland,India,0
Europe,SouthAsia,Switzerland,Iran,0
Europe,SouthAsia,Switzerland,Sri Lanka,0
Europe,SouthAsia,Switzerland,other South Asia,0
Europe,SouthAsia,Switzerland,Pakistan,0
Europe,SouthAsia,Czech Republic,Afghanistan,0
Europe,SouthAsia,Czech Republic,Bangladesh,0
Europe,SouthAsia,Czech Republic,India,0
Europe,SouthAsia,Czech Republic,Iran,0
Europe,SouthAsia,Czech Republic,Sri Lanka,0
Europe,SouthAsia,Czech Republic,other South Asia,0
Europe,SouthAsia,Czech Republic,Pakistan,0
Europe,SouthAsia,Germany,Afghanistan,0
Europe,SouthAsia,Germany,Bangladesh,0
Europe,SouthAsia,Germany,India,0
Europe,SouthAsia,Germany,Iran,0
Europe,SouthAsia,Germany,Sri Lanka,0
Europe,SouthAsia,Germany,other South Asia,0
Europe,SouthAsia,Germany,Pakistan,0
Europe,SouthAsia,Denmark,Afghanistan,0
Europe,SouthAsia,Denmark,Bangladesh,0
Europe,SouthAsia,Denmark,India,0
Europe,SouthAsia,Denmark,Iran,0
Europe,SouthAsia,Denmark,Sri Lanka,0
Europe,SouthAsia,Denmark,other South Asia,0
Europe,SouthAsia,Denmark,Pakistan,0
Europe,SouthAsia,Spain,Afghanistan,0
Europe,SouthAsia,Spain,Bangladesh,0
Europe,SouthAsia,Spain,India,0
Europe,SouthAsia,Spain,Iran,0
Europe,SouthAsia,Spain,Sri Lanka,0
Europe,SouthAsia,Spain,other South Asia,0
Europe,SouthAsia,Spain,Pakistan,0
Europe,SouthAsia,Finland,Afghanistan,0
Europe,SouthAsia,Finland,Bangladesh,0
Europe,SouthAsia,Finland,India,0
Europe,SouthAsia,Finland,Iran,0
Europe,SouthAsia,Finland,Sri Lanka,0
Europe,SouthAsia,Finland,other South Asia,0
Europe,SouthAsia,Finland,Pakistan,0
Europe,SouthAsia,France,Afghanistan,0
Europe,SouthAsia,France,Bangladesh,0
Europe,SouthAsia,France,India,0
Europe,SouthAsia,France,Iran,0
Europe,SouthAsia,France,Sri Lanka,0
Europe,SouthAsia,France,other South Asia,0
Europe,SouthAsia,France,Pakistan,0
Europe,SouthAsia,United Kingdom,Afghanistan,0
Europe,SouthAsia,United Kingdom,Bangladesh,0
Europe,SouthAsia,United Kingdom,India,0
Europe,SouthAsia,United Kingdom,Iran,0
Europe,SouthAsia,United Kingdom,Sri Lanka,0
Europe,SouthAsia,United Kingdom,other South Asia,0
Europe,SouthAsia,United Kingdom,Pakistan,0
Europe,SouthAsia,Greece,Afghanistan,0
Europe,SouthAsia,Greece,Bangladesh,0
Europe,SouthAsia,Greece,India,0
Europe,SouthAsia,Greece,Iran,0
Europe,SouthAsia,Greece,Sri Lanka,0
Europe,SouthAsia,Greece,other South Asia,0
Europe,SouthAsia,Greece,Pakistan,0
Europe,SouthAsia,Croatia,Afghanistan,0
Europe,SouthAsia,Croatia,Bangladesh,0
Europe,SouthAsia,Croatia,India,0
Europe,SouthAsia,Croatia,Iran,0
Europe,SouthAsia,Croatia,Sri Lanka,0
Europe,SouthAsia,Croatia,other South Asia,0
Europe,SouthAsia,Croatia,Pakistan,0
Europe,SouthAsia,Hungary,Afghanistan,0
Europe,SouthAsia,Hungary,Bangladesh,0
Europe,SouthAsia,Hungary,India,0
Europe,SouthAsia,Hungary,Iran,0
Europe,SouthAsia,Hungary,Sri Lanka,0
Europe,SouthAsia,Hungary,other South Asia,0
Europe,SouthAsia,Hungary,Pakistan,0
Europe,SouthAsia,other Europe,Afghanistan,0
Europe,SouthAsia,other Europe,Bangladesh,0
Europe,SouthAsia,other Europe,India,0
Europe,SouthAsia,other Europe,Iran,0
Europe,SouthAsia,other Europe,Sri Lanka,0
Europe,SouthAsia,other Europe,other South Asia,0
Europe,SouthAsia,other Europe,Pakistan,0
Europe,SouthAsia,Italy,Afghanistan,0
Europe,SouthAsia,Italy,Bangladesh,0
Europe,SouthAsia,Italy,India,0
Europe,SouthAsia,Italy,Iran,0
Europe,SouthAsia,Italy,Sri Lanka,0
Europe,SouthAsia,Italy,other South Asia,0
Europe,SouthAsia,Italy,Pakistan,0
Europe,SouthAsia,Macedonia,Afghanistan,0
Europe,SouthAsia,Macedonia,Bangladesh,0
Europe,SouthAsia,Macedonia,India,0
Europe,SouthAsia,Macedonia,Iran,0
Europe,SouthAsia,Macedonia,Sri Lanka,0
Europe,SouthAsia,Macedonia,other South Asia,0
Europe,SouthAsia,Macedonia,Pakistan,0
Europe,SouthAsia,Malta,Afghanistan,0
Europe,SouthAsia,Malta,Bangladesh,0
Europe,SouthAsia,Malta,India,0
Europe,SouthAsia,Malta,Iran,0
Europe,SouthAsia,Malta,Sri Lanka,0
Europe,SouthAsia,Malta,other South Asia,0
Europe,SouthAsia,Malta,Pakistan,0
Europe,SouthAsia,Montenegro,Afghanistan,0
Europe,SouthAsia,Montenegro,Bangladesh,0
Europe,SouthAsia,Montenegro,India,0
Europe,SouthAsia,Montenegro,Iran,0
Europe,SouthAsia,Montenegro,Sri Lanka,0
Europe,SouthAsia,Montenegro,other South Asia,0
Europe,SouthAsia,Montenegro,Pakistan,0
Europe,SouthAsia,Netherlands,Afghanistan,0
Europe,SouthAsia,Netherlands,Bangladesh,0
Europe,SouthAsia,Netherlands,India,0
Europe,SouthAsia,Netherlands,Iran,0
Europe,SouthAsia,Netherlands,Sri Lanka,0
Europe,SouthAsia,Netherlands,other South Asia,0
Europe,SouthAsia,Netherlands,Pakistan,0
Europe,SouthAsia,Norway,Afghanistan,0
Europe,SouthAsia,Norway,Bangladesh,0
Europe,SouthAsia,Norway,India,0
Europe,SouthAsia,Norway,Iran,0
Europe,SouthAsia,Norway,Sri Lanka,0
Europe,SouthAsia,Norway,other South Asia,0
Europe,SouthAsia,Norway,Pakistan,0
Europe,SouthAsia,other Europe,Afghanistan,0
Europe,SouthAsia,other Europe,Bangladesh,0
Europe,SouthAsia,other Europe,India,0
Europe,SouthAsia,other Europe,Iran,0
Europe,SouthAsia,other Europe,Sri Lanka,0
Europe,SouthAsia,other Europe,other South Asia,0
Europe,SouthAsia,other Europe,Pakistan,0
Europe,SouthAsia,Poland,Afghanistan,0
Europe,SouthAsia,Poland,Bangladesh,0
Europe,SouthAsia,Poland,India,0
Europe,SouthAsia,Poland,Iran,0
Europe,SouthAsia,Poland,Sri Lanka,0
Europe,SouthAsia,Poland,other South Asia,0
Europe,SouthAsia,Poland,Pakistan,0
Europe,SouthAsia,Portugal,Afghanistan,0
Europe,SouthAsia,Portugal,Bangladesh,0
Europe,SouthAsia,Portugal,India,0
Europe,SouthAsia,Portugal,Iran,0
Europe,SouthAsia,Portugal,Sri Lanka,0
Europe,SouthAsia,Portugal,other South Asia,0
Europe,SouthAsia,Portugal,Pakistan,0
Europe,SouthAsia,Romania,Afghanistan,0
Europe,SouthAsia,Romania,Bangladesh,0
Europe,SouthAsia,Romania,India,0
Europe,SouthAsia,Romania,Iran,0
Europe,SouthAsia,Romania,Sri Lanka,0
Europe,SouthAsia,Romania,other South Asia,0
Europe,SouthAsia,Romania,Pakistan,0
Europe,SouthAsia,Serbia,Afghanistan,0
Europe,SouthAsia,Serbia,Bangladesh,0
Europe,SouthAsia,Serbia,India,0
Europe,SouthAsia,Serbia,Iran,0
Europe,SouthAsia,Serbia,Sri Lanka,0
Europe,SouthAsia,Serbia,other South Asia,0
Europe,SouthAsia,Serbia,Pakistan,0
Europe,SouthAsia,Slovakia,Afghanistan,0
Europe,SouthAsia,Slovakia,Bangladesh,0
Europe,SouthAsia,Slovakia,India,0
Europe,SouthAsia,Slovakia,Iran,0
Europe,SouthAsia,Slovakia,Sri Lanka,0
Europe,SouthAsia,Slovakia,other South Asia,0
Europe,SouthAsia,Slovakia,Pakistan,0
Europe,SouthAsia,Slovenia,Afghanistan,0
Europe,SouthAsia,Slovenia,Bangladesh,0
Europe,SouthAsia,Slovenia,India,0
Europe,SouthAsia,Slovenia,Iran,0
Europe,SouthAsia,Slovenia,Sri Lanka,0
Europe,SouthAsia,Slovenia,other South Asia,0
Europe,SouthAsia,Slovenia,Pakistan,0
Europe,SouthAsia,Sweden,Afghanistan,0
Europe,SouthAsia,Sweden,Bangladesh,0
Europe,SouthAsia,Sweden,India,0
Europe,SouthAsia,Sweden,Iran,0
Europe,SouthAsia,Sweden,Sri Lanka,0
Europe,SouthAsia,Sweden,other South Asia,0
Europe,SouthAsia,Sweden,Pakistan,0
Europe,EastAsia,Albania,China,0
Europe,EastAsia,Albania,Hong Kong,0
Europe,EastAsia,Albania,Japan,0
Europe,EastAsia,Albania,South Korea,0
Europe,EastAsia,Albania,other East Asia,0
Europe,EastAsia,Austria,China,0
Europe,EastAsia,Austria,Hong Kong,0
Europe,EastAsia,Austria,Japan,0
Europe,EastAsia,Austria,South Korea,0
Europe,EastAsia,Austria,other East Asia,0
Europe,EastAsia,Belgium,China,0
Europe,EastAsia,Belgium,Hong Kong,0
Europe,EastAsia,Belgium,Japan,0
Europe,EastAsia,Belgium,South Korea,0
Europe,EastAsia,Belgium,other East Asia,0
Europe,EastAsia,Bulgaria,China,0
Europe,EastAsia,Bulgaria,Hong Kong,0
Europe,EastAsia,Bulgaria,Japan,0
Europe,EastAsia,Bulgaria,South Korea,0
Europe,EastAsia,Bulgaria,other East Asia,0
Europe,EastAsia,Bosnia Herzegovina,China,0
Europe,EastAsia,Bosnia Herzegovina,Hong Kong,0
Europe,EastAsia,Bosnia Herzegovina,Japan,0
Europe,EastAsia,Bosnia Herzegovina,South Korea,0
Europe,EastAsia,Bosnia Herzegovina,other East Asia,0
Europe,EastAsia,Switzerland,China,0
Europe,EastAsia,Switzerland,Hong Kong,0
Europe,EastAsia,Switzerland,Japan,0
Europe,EastAsia,Switzerland,South Korea,0
Europe,EastAsia,Switzerland,other East Asia,0
Europe,EastAsia,Czech Republic,China,0
Europe,EastAsia,Czech Republic,Hong Kong,0
Europe,EastAsia,Czech Republic,Japan,0
Europe,EastAsia,Czech Republic,South Korea,0
Europe,EastAsia,Czech Republic,other East Asia,0
Europe,EastAsia,Germany,China,0
Europe,EastAsia,Germany,Hong Kong,0
Europe,EastAsia,Germany,Japan,0
Europe,EastAsia,Germany,South Korea,0
Europe,EastAsia,Germany,other East Asia,0
Europe,EastAsia,Denmark,China,0
Europe,EastAsia,Denmark,Hong Kong,0
Europe,EastAsia,Denmark,Japan,0
Europe,EastAsia,Denmark,South Korea,0
Europe,EastAsia,Denmark,other East Asia,0
Europe,EastAsia,Spain,China,0
Europe,EastAsia,Spain,Hong Kong,0
Europe,EastAsia,Spain,Japan,0
Europe,EastAsia,Spain,South Korea,0
Europe,EastAsia,Spain,other East Asia,0
Europe,EastAsia,Finland,China,0
Europe,EastAsia,Finland,Hong Kong,0
Europe,EastAsia,Finland,Japan,0
Europe,EastAsia,Finland,South Korea,0
Europe,EastAsia,Finland,other East Asia,0
Europe,EastAsia,France,China,0
Europe,EastAsia,France,Hong Kong,0
Europe,EastAsia,France,Japan,0
Europe,EastAsia,France,South Korea,0
Europe,EastAsia,France,other East Asia,0
Europe,EastAsia,United Kingdom,China,0
Europe,EastAsia,United Kingdom,Hong Kong,0
Europe,EastAsia,United Kingdom,Japan,0
Europe,EastAsia,United Kingdom,South Korea,0
Europe,EastAsia,United Kingdom,other East Asia,0
Europe,EastAsia,Greece,China,0
Europe,EastAsia,Greece,Hong Kong,0
Europe,EastAsia,Greece,Japan,0
Europe,EastAsia,Greece,South Korea,0
Europe,EastAsia,Greece,other East Asia,0
Europe,EastAsia,Croatia,China,0
Europe,EastAsia,Croatia,Hong Kong,0
Europe,EastAsia,Croatia,Japan,0
Europe,EastAsia,Croatia,South Korea,0
Europe,EastAsia,Croatia,other East Asia,0
Europe,EastAsia,Hungary,China,0
Europe,EastAsia,Hungary,Hong Kong,0
Europe,EastAsia,Hungary,Japan,0
Europe,EastAsia,Hungary,South Korea,0
Europe,EastAsia,Hungary,other East Asia,0
Europe,EastAsia,other Europe,China,0
Europe,EastAsia,other Europe,Hong Kong,0
Europe,EastAsia,other Europe,Japan,0
Europe,EastAsia,other Europe,South Korea,0
Europe,EastAsia,other Europe,other East Asia,0
Europe,EastAsia,Italy,China,0
Europe,EastAsia,Italy,Hong Kong,0
Europe,EastAsia,Italy,Japan,0
Europe,EastAsia,Italy,South Korea,0
Europe,EastAsia,Italy,other East Asia,0
Europe,EastAsia,Macedonia,China,0
Europe,EastAsia,Macedonia,Hong Kong,0
Europe,EastAsia,Macedonia,Japan,0
Europe,EastAsia,Macedonia,South Korea,0
Europe,EastAsia,Macedonia,other East Asia,0
Europe,EastAsia,Malta,China,0
Europe,EastAsia,Malta,Hong Kong,0
Europe,EastAsia,Malta,Japan,0
Europe,EastAsia,Malta,South Korea,0
Europe,EastAsia,Malta,other East Asia,0
Europe,EastAsia,Montenegro,China,0
Europe,EastAsia,Montenegro,Hong Kong,0
Europe,EastAsia,Montenegro,Japan,0
Europe,EastAsia,Montenegro,South Korea,0
Europe,EastAsia,Montenegro,other East Asia,0
Europe,EastAsia,Netherlands,China,0
Europe,EastAsia,Netherlands,Hong Kong,0
Europe,EastAsia,Netherlands,Japan,0
Europe,EastAsia,Netherlands,South Korea,0
Europe,EastAsia,Netherlands,other East Asia,0
Europe,EastAsia,Norway,China,0
Europe,EastAsia,Norway,Hong Kong,0
Europe,EastAsia,Norway,Japan,0
Europe,EastAsia,Norway,South Korea,0
Europe,EastAsia,Norway,other East Asia,0
Europe,EastAsia,other Europe,China,0
Europe,EastAsia,other Europe,Hong Kong,0
Europe,EastAsia,other Europe,Japan,0
Europe,EastAsia,other Europe,South Korea,0
Europe,EastAsia,other Europe,other East Asia,0
Europe,EastAsia,Poland,China,0
Europe,EastAsia,Poland,Hong Kong,0
Europe,EastAsia,Poland,Japan,0
Europe,EastAsia,Poland,South Korea,0
Europe,EastAsia,Poland,other East Asia,0
Europe,EastAsia,Portugal,China,0
Europe,EastAsia,Portugal,Hong Kong,0
Europe,EastAsia,Portugal,Japan,0
Europe,EastAsia,Portugal,South Korea,0
Europe,EastAsia,Portugal,other East Asia,0
Europe,EastAsia,Romania,China,0
Europe,EastAsia,Romania,Hong Kong,0
Europe,EastAsia,Romania,Japan,0
Europe,EastAsia,Romania,South Korea,0
Europe,EastAsia,Romania,other East Asia,0
Europe,EastAsia,Serbia,China,0
Europe,EastAsia,Serbia,Hong Kong,0
Europe,EastAsia,Serbia,Japan,0
Europe,EastAsia,Serbia,South Korea,0
Europe,EastAsia,Serbia,other East Asia,0
Europe,EastAsia,Slovakia,China,0
Europe,EastAsia,Slovakia,Hong Kong,0
Europe,EastAsia,Slovakia,Japan,0
Europe,EastAsia,Slovakia,South Korea,0
Europe,EastAsia,Slovakia,other East Asia,0
Europe,EastAsia,Slovenia,China,0
Europe,EastAsia,Slovenia,Hong Kong,0
Europe,EastAsia,Slovenia,Japan,0
Europe,EastAsia,Slovenia,South Korea,0
Europe,EastAsia,Slovenia,other East Asia,0
Europe,EastAsia,Sweden,China,0
Europe,EastAsia,Sweden,Hong Kong,0
Europe,EastAsia,Sweden,Japan,0
Europe,EastAsia,Sweden,South Korea,0
Europe,EastAsia,Sweden,other East Asia,0
Europe,SoutheastAsia,Albania,Indonesia,0
Europe,SoutheastAsia,Albania,Myanmar,0
Europe,SoutheastAsia,Albania,Malaysia,0
Europe,SoutheastAsia,Albania,other Southeast Asia,0
Europe,SoutheastAsia,Albania,Philippines,0
Europe,SoutheastAsia,Albania,Singapore,0
Europe,SoutheastAsia,Albania,Thailand,0
Europe,SoutheastAsia,Albania,Vietnam,0
Europe,SoutheastAsia,Austria,Indonesia,0
Europe,SoutheastAsia,Austria,Myanmar,0
Europe,SoutheastAsia,Austria,Malaysia,0
Europe,SoutheastAsia,Austria,other Southeast Asia,0
Europe,SoutheastAsia,Austria,Philippines,0
Europe,SoutheastAsia,Austria,Singapore,0
Europe,SoutheastAsia,Austria,Thailand,0
Europe,SoutheastAsia,Austria,Vietnam,0
Europe,SoutheastAsia,Belgium,Indonesia,0
Europe,SoutheastAsia,Belgium,Myanmar,0
Europe,SoutheastAsia,Belgium,Malaysia,0
Europe,SoutheastAsia,Belgium,other Southeast Asia,0
Europe,SoutheastAsia,Belgium,Philippines,0
Europe,SoutheastAsia,Belgium,Singapore,0
Europe,SoutheastAsia,Belgium,Thailand,0
Europe,SoutheastAsia,Belgium,Vietnam,0
Europe,SoutheastAsia,Bulgaria,Indonesia,0
Europe,SoutheastAsia,Bulgaria,Myanmar,0
Europe,SoutheastAsia,Bulgaria,Malaysia,0
Europe,SoutheastAsia,Bulgaria,other Southeast Asia,0
Europe,SoutheastAsia,Bulgaria,Philippines,0
Europe,SoutheastAsia,Bulgaria,Singapore,0
Europe,SoutheastAsia,Bulgaria,Thailand,0
Europe,SoutheastAsia,Bulgaria,Vietnam,0
Europe,SoutheastAsia,Bosnia Herzegovina,Indonesia,0
Europe,SoutheastAsia,Bosnia Herzegovina,Myanmar,0
Europe,SoutheastAsia,Bosnia Herzegovina,Malaysia,0
Europe,SoutheastAsia,Bosnia Herzegovina,other Southeast Asia,0
Europe,SoutheastAsia,Bosnia Herzegovina,Philippines,0
Europe,SoutheastAsia,Bosnia Herzegovina,Singapore,0
Europe,SoutheastAsia,Bosnia Herzegovina,Thailand,0
Europe,SoutheastAsia,Bosnia Herzegovina,Vietnam,0
Europe,SoutheastAsia,Switzerland,Indonesia,0
Europe,SoutheastAsia,Switzerland,Myanmar,0
Europe,SoutheastAsia,Switzerland,Malaysia,0
Europe,SoutheastAsia,Switzerland,other Southeast Asia,0
Europe,SoutheastAsia,Switzerland,Philippines,0
Europe,SoutheastAsia,Switzerland,Singapore,0
Europe,SoutheastAsia,Switzerland,Thailand,0
Europe,SoutheastAsia,Switzerland,Vietnam,0
Europe,SoutheastAsia,Czech Republic,Indonesia,0
Europe,SoutheastAsia,Czech Republic,Myanmar,0
Europe,SoutheastAsia,Czech Republic,Malaysia,0
Europe,SoutheastAsia,Czech Republic,other Southeast Asia,0
Europe,SoutheastAsia,Czech Republic,Philippines,0
Europe,SoutheastAsia,Czech Republic,Singapore,0
Europe,SoutheastAsia,Czech Republic,Thailand,0
Europe,SoutheastAsia,Czech Republic,Vietnam,0
Europe,SoutheastAsia,Germany,Indonesia,0
Europe,SoutheastAsia,Germany,Myanmar,0
Europe,SoutheastAsia,Germany,Malaysia,0
Europe,SoutheastAsia,Germany,other Southeast Asia,0
Europe,SoutheastAsia,Germany,Philippines,0
Europe,SoutheastAsia,Germany,Singapore,0
Europe,SoutheastAsia,Germany,Thailand,0
Europe,SoutheastAsia,Germany,Vietnam,0
Europe,SoutheastAsia,Denmark,Indonesia,0
Europe,SoutheastAsia,Denmark,Myanmar,0
Europe,SoutheastAsia,Denmark,Malaysia,0
Europe,SoutheastAsia,Denmark,other Southeast Asia,0
Europe,SoutheastAsia,Denmark,Philippines,0
Europe,SoutheastAsia,Denmark,Singapore,0
Europe,SoutheastAsia,Denmark,Thailand,0
Europe,SoutheastAsia,Denmark,Vietnam,0
Europe,SoutheastAsia,Spain,Indonesia,0
Europe,SoutheastAsia,Spain,Myanmar,0
Europe,SoutheastAsia,Spain,Malaysia,0
Europe,SoutheastAsia,Spain,other Southeast Asia,0
Europe,SoutheastAsia,Spain,Philippines,0
Europe,SoutheastAsia,Spain,Singapore,0
Europe,SoutheastAsia,Spain,Thailand,0
Europe,SoutheastAsia,Spain,Vietnam,0
Europe,SoutheastAsia,Finland,Indonesia,0
Europe,SoutheastAsia,Finland,Myanmar,0
Europe,SoutheastAsia,Finland,Malaysia,0
Europe,SoutheastAsia,Finland,other Southeast Asia,0
Europe,SoutheastAsia,Finland,Philippines,0
Europe,SoutheastAsia,Finland,Singapore,0
Europe,SoutheastAsia,Finland,Thailand,0
Europe,SoutheastAsia,Finland,Vietnam,0
Europe,SoutheastAsia,France,Indonesia,0
Europe,SoutheastAsia,France,Myanmar,0
Europe,SoutheastAsia,France,Malaysia,0
Europe,SoutheastAsia,France,other Southeast Asia,0
Europe,SoutheastAsia,France,Philippines,0
Europe,SoutheastAsia,France,Singapore,0
Europe,SoutheastAsia,France,Thailand,0
Europe,SoutheastAsia,France,Vietnam,0
Europe,SoutheastAsia,United Kingdom,Indonesia,0
Europe,SoutheastAsia,United Kingdom,Myanmar,0
Europe,SoutheastAsia,United Kingdom,Malaysia,0
Europe,SoutheastAsia,United Kingdom,other Southeast Asia,0
Europe,SoutheastAsia,United Kingdom,Philippines,0
Europe,SoutheastAsia,United Kingdom,Singapore,0
Europe,SoutheastAsia,United Kingdom,Thailand,0
Europe,SoutheastAsia,United Kingdom,Vietnam,0
Europe,SoutheastAsia,Greece,Indonesia,0
Europe,SoutheastAsia,Greece,Myanmar,0
Europe,SoutheastAsia,Greece,Malaysia,0
Europe,SoutheastAsia,Greece,other Southeast Asia,0
Europe,SoutheastAsia,Greece,Philippines,0
Europe,SoutheastAsia,Greece,Singapore,0
Europe,SoutheastAsia,Greece,Thailand,0
Europe,SoutheastAsia,Greece,Vietnam,0
Europe,SoutheastAsia,Croatia,Indonesia,0
Europe,SoutheastAsia,Croatia,Myanmar,0
Europe,SoutheastAsia,Croatia,Malaysia,0
Europe,SoutheastAsia,Croatia,other Southeast Asia,0
Europe,SoutheastAsia,Croatia,Philippines,0
Europe,SoutheastAsia,Croatia,Singapore,0
Europe,SoutheastAsia,Croatia,Thailand,0
Europe,SoutheastAsia,Croatia,Vietnam,0
Europe,SoutheastAsia,Hungary,Indonesia,0
Europe,SoutheastAsia,Hungary,Myanmar,0
Europe,SoutheastAsia,Hungary,Malaysia,0
Europe,SoutheastAsia,Hungary,other Southeast Asia,0
Europe,SoutheastAsia,Hungary,Philippines,0
Europe,SoutheastAsia,Hungary,Singapore,0
Europe,SoutheastAsia,Hungary,Thailand,0
Europe,SoutheastAsia,Hungary,Vietnam,0
Europe,SoutheastAsia,other Europe,Indonesia,0
Europe,SoutheastAsia,other Europe,Myanmar,0
Europe,SoutheastAsia,other Europe,Malaysia,0
Europe,SoutheastAsia,other Europe,other Southeast Asia,0
Europe,SoutheastAsia,other Europe,Philippines,0
Europe,SoutheastAsia,other Europe,Singapore,0
Europe,SoutheastAsia,other Europe,Thailand,0
Europe,SoutheastAsia,other Europe,Vietnam,0
Europe,SoutheastAsia,Italy,Indonesia,0
Europe,SoutheastAsia,Italy,Myanmar,0
Europe,SoutheastAsia,Italy,Malaysia,0
Europe,SoutheastAsia,Italy,other Southeast Asia,0
Europe,SoutheastAsia,Italy,Philippines,0
Europe,SoutheastAsia,Italy,Singapore,0
Europe,SoutheastAsia,Italy,Thailand,0
Europe,SoutheastAsia,Italy,Vietnam,0
Europe,SoutheastAsia,Macedonia,Indonesia,0
Europe,SoutheastAsia,Macedonia,Myanmar,0
Europe,SoutheastAsia,Macedonia,Malaysia,0
Europe,SoutheastAsia,Macedonia,other Southeast Asia,0
Europe,SoutheastAsia,Macedonia,Philippines,0
Europe,SoutheastAsia,Macedonia,Singapore,0
Europe,SoutheastAsia,Macedonia,Thailand,0
Europe,SoutheastAsia,Macedonia,Vietnam,0
Europe,SoutheastAsia,Malta,Indonesia,0
Europe,SoutheastAsia,Malta,Myanmar,0
Europe,SoutheastAsia,Malta,Malaysia,0
Europe,SoutheastAsia,Malta,other Southeast Asia,0
Europe,SoutheastAsia,Malta,Philippines,0
Europe,SoutheastAsia,Malta,Singapore,0
Europe,SoutheastAsia,Malta,Thailand,0
Europe,SoutheastAsia,Malta,Vietnam,0
Europe,SoutheastAsia,Montenegro,Indonesia,0
Europe,SoutheastAsia,Montenegro,Myanmar,0
Europe,SoutheastAsia,Montenegro,Malaysia,0
Europe,SoutheastAsia,Montenegro,other Southeast Asia,0
Europe,SoutheastAsia,Montenegro,Philippines,0
Europe,SoutheastAsia,Montenegro,Singapore,0
Europe,SoutheastAsia,Montenegro,Thailand,0
